/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_08_639.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_08_639.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_08_639.jpg, 0, 0, 0, 8.405963E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_08_740.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_08_740.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_08_740.jpg, 0, 0, 0, 7.794057E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_08_841.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_08_841.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_08_841.jpg, 0, 0, 0, 7.806085E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_08_943.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_08_943.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_08_943.jpg, 0, 0, 0, 7.890798E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_045.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_045.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_045.jpg, 0, 0, 0, 8.080076E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_147.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_147.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_147.jpg, 0, 0, 0, 7.835597E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_248.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_248.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_248.jpg, 0, 0, 0, 7.851074E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_349.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_349.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_349.jpg, 0, 0, 0, 7.867275E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_451.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_451.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_451.jpg, 0, 0, 0, 7.93785E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_552.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_552.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_552.jpg, 0, 0, 0, 7.858816E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_655.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_655.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_655.jpg, 0, 0, 0, 7.777711E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_755.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_755.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_755.jpg, 0, 0, 0, 7.821032E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_857.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_857.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_857.jpg, 0, 0, 0, 7.808876E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_09_959.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_09_959.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_09_959.jpg, 0, 0, 0, 7.991788E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_061.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_061.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_061.jpg, 0, 0, 0, 7.874802E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_174.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_174.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_174.jpg, 0, 0, 0, 7.775231E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_277.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_277.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_277.jpg, 0, 0, 0, 7.874684E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_377.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_377.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_377.jpg, 0, 0, 0, 7.777435E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_478.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_478.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_478.jpg, 0, 0, 0, 7.858368E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_579.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_579.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_579.jpg, 0, 0, 0, 7.784715E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_682.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_682.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_682.jpg, 0, 0, 0, 7.818068E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_783.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_783.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_783.jpg, 0, 0, 0, 7.939385E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_884.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_884.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_884.jpg, 0, 0, 0, 7.855931E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_10_986.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_10_986.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_10_986.jpg, 0, 0, 0, 7.816792E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_088.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_088.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_088.jpg, 0, 0, 0, 7.875804E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_190.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_190.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_190.jpg, 0, 0, 0, 7.95563E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_292.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_292.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_292.jpg, 0, 0, 0, 7.836351E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_393.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_393.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_393.jpg, 0, 0, 0, 7.822865E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_494.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_494.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_494.jpg, 0, 0, 0, 7.800747E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_595.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_595.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_595.jpg, 0, 0, 0, 7.829247E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_696.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_696.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_696.jpg, 0, 0, 0, 7.994439E-05
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_797.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_797.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_797.jpg, 0, 0.02299511, 0, 0.004083645
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_11_899.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_11_899.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_11_899.jpg, 0, 0.3254728, 0, 0.2453679
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_12_000.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_12_000.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_12_000.jpg, 0, 0.630843, 0, 0.8514503
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_12_102.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_12_102.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_12_102.jpg, 0, 0.9851428, 0, 2.073404
/Users/mattjwilliams/Desktop/New Car Data/IMG/center_2019_08_06_07_56_12_204.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/left_2019_08_06_07_56_12_204.jpg, /Users/mattjwilliams/Desktop/New Car Data/IMG/right_2019_08_06_07_56_12_204.jpg, 0, 1, 0, 3.249609
